Edynamic,Ieff,Ioff,Lscale,Pstatic,V_th_eff,area,delay,delta,n0,L,V_dd,V_th,W,k_gate,tox
1.15e-08,1.51e-05,2.95e-15,1.1e-08,2.69e-15,0.693,2.08e-16,0.00166,0.117,1.31,1.5e-08,0.911,0.8,1.39e-08,3.9,1e-09
2.76e-08,5.09e-05,2.64e-15,1.03e-08,2.4e-15,0.708,2.08e-16,0.00119,0.101,1.25,1.5e-08,0.911,0.8,1.39e-08,14.5,1e-09
1.15e-08,8.27e-06,1.54e-16,1.1e-08,1.4e-16,0.793,2.08e-16,0.00305,0.117,1.31,1.5e-08,0.911,0.9,1.39e-08,3.9,1e-09
1.15e-08,2.34e-06,7.98e-18,1.1e-08,7.27e-18,0.893,2.08e-16,0.0108,0.117,1.31,1.5e-08,0.911,1.0,1.39e-08,3.9,1e-09
1.15e-08,2e-07,4.14e-19,1.1e-08,3.78e-19,0.993,2.08e-16,0.126,0.117,1.31,1.5e-08,0.911,1.1,1.39e-08,3.9,1e-09
2.76e-08,3.97e-07,2.53e-19,1.03e-08,2.3e-19,1.01,2.08e-16,0.153,0.101,1.25,1.5e-08,0.911,1.1,1.39e-08,14.5,1e-09
3.95e-08,0.00025,0.00782,1.03e-08,0.00851,0.0902,2.08e-16,0.000291,0.101,1.25,1.5e-08,1.09,0.2,1.39e-08,14.5,1e-09
3.95e-08,9.99e-05,3.65e-13,1.03e-08,3.98e-13,0.69,2.08e-16,0.000726,0.101,1.25,1.5e-08,1.09,0.8,1.39e-08,14.5,1e-09
1.64e-08,2.2e-05,3.17e-16,1.1e-08,3.45e-16,0.772,2.08e-16,0.00137,0.117,1.31,1.5e-08,1.09,0.9,1.39e-08,3.9,1e-09
3.95e-08,7.49e-05,2.12e-16,1.03e-08,2.31e-16,0.79,2.08e-16,0.000969,0.101,1.25,1.5e-08,1.09,0.9,1.39e-08,14.5,1e-09
3.95e-08,4.98e-05,9.58e-18,1.03e-08,1.04e-17,0.89,2.08e-16,0.00146,0.101,1.25,1.5e-08,1.09,1.0,1.39e-08,14.5,1e-09
1.64e-08,1.51e-05,1.48e-17,1.1e-08,1.61e-17,0.872,2.08e-16,0.002,0.117,1.31,1.5e-08,1.09,1.0,1.39e-08,3.9,1e-09
1.64e-08,8.18e-06,7.68e-19,1.1e-08,8.37e-19,0.972,2.08e-16,0.00368,0.117,1.31,1.5e-08,1.09,1.1,1.39e-08,3.9,1e-09
3.95e-08,2.51e-05,4.38e-19,1.03e-08,4.77e-19,0.99,2.08e-16,0.00289,0.101,1.25,1.5e-08,1.09,1.1,1.39e-08,14.5,1e-09
5.34e-08,0.000299,0.19,1.03e-08,0.241,0.0723,2.08e-16,0.000283,0.101,1.25,1.5e-08,1.27,0.2,1.39e-08,14.5,1e-09
2.22e-08,2.19e-05,2.82e-17,1.1e-08,3.57e-17,0.951,2.08e-16,0.0016,0.117,1.31,1.5e-08,1.27,1.1,1.39e-08,3.9,1e-09
5.34e-08,7.38e-05,1.85e-18,1.03e-08,2.35e-18,0.972,2.08e-16,0.00114,0.101,1.25,1.5e-08,1.27,1.1,1.39e-08,14.5,1e-09
6.95e-08,0.000348,2.43,1.03e-08,3.52,0.0543,2.08e-16,0.000277,0.101,1.25,1.5e-08,1.44,0.2,1.39e-08,14.5,1e-09
8.76e-08,0.000397,20.2,1.03e-08,32.8,0.0364,2.08e-16,0.000273,0.101,1.25,1.5e-08,1.62,0.2,1.39e-08,14.5,1e-09
1.08e-07,0.000446,120.0,1.03e-08,217.0,0.0185,2.08e-16,0.000269,0.101,1.25,1.5e-08,1.8,0.2,1.39e-08,14.5,1e-09
5.42e-10,2.47e-06,1.21e-08,1.1e-08,2.43e-09,0.177,2e-16,0.00219,0.117,1.31,1.5e-08,0.2,0.2,1.33e-08,3.9,1e-09
1.29e-09,8.2e-06,3.03e-08,1.03e-08,6.06e-09,0.18,2e-16,0.00157,0.101,1.25,1.5e-08,0.2,0.2,1.33e-08,14.5,1e-09
5.42e-10,2.23e-07,6.33e-10,1.1e-08,1.27e-10,0.277,2e-16,0.0243,0.117,1.31,1.5e-08,0.2,0.3,1.33e-08,3.9,1e-09
1.29e-09,6.37e-07,1.39e-09,1.03e-08,2.77e-10,0.28,2e-16,0.0202,0.101,1.25,1.5e-08,0.2,0.3,1.33e-08,14.5,1e-09
5.42e-10,1.21e-08,3.29e-11,1.1e-08,6.58e-12,0.377,2e-16,0.446,0.117,1.31,1.5e-08,0.2,0.4,1.33e-08,3.9,1e-09
1.29e-09,3.03e-08,6.34e-11,1.03e-08,1.27e-11,0.38,2e-16,0.426,0.101,1.25,1.5e-08,0.2,0.4,1.33e-08,14.5,1e-09
1.93e-09,1.48e-05,2.25e-08,1.1e-08,8.49e-09,0.156,2e-16,0.000692,0.117,1.31,1.5e-08,0.378,0.2,1.33e-08,3.9,1e-09
4.6e-09,5.2e-05,5.27e-08,1.03e-08,1.99e-08,0.162,2e-16,0.000469,0.101,1.25,1.5e-08,0.378,0.2,1.33e-08,14.5,1e-09
1.93e-09,8.2e-06,1.17e-09,1.1e-08,4.44e-10,0.256,2e-16,0.00125,0.117,1.31,1.5e-08,0.378,0.3,1.33e-08,3.9,1e-09
1.93e-09,2.42e-06,6.1e-11,1.1e-08,2.31e-11,0.356,2e-16,0.00423,0.117,1.31,1.5e-08,0.378,0.4,1.33e-08,3.9,1e-09
1.93e-09,2.15e-07,3.17e-12,1.1e-08,1.2e-12,0.456,2e-16,0.0476,0.117,1.31,1.5e-08,0.378,0.5,1.33e-08,3.9,1e-09
1.93e-09,1.17e-08,1.65e-13,1.1e-08,6.23e-14,0.556,2e-16,0.876,0.117,1.31,1.5e-08,0.378,0.6,1.33e-08,3.9,1e-09
9.95e-09,9.91e-05,9.13e-08,1.03e-08,5.07e-08,0.144,2e-16,0.000362,0.101,1.25,1.5e-08,0.556,0.2,1.33e-08,14.5,1e-09
4.18e-09,2.14e-05,2.18e-09,1.1e-08,1.21e-09,0.235,2e-16,0.000704,0.117,1.31,1.5e-08,0.556,0.3,1.33e-08,3.9,1e-09
9.95e-09,7.5e-05,4.2e-09,1.03e-08,2.33e-09,0.244,2e-16,0.000478,0.101,1.25,1.5e-08,0.556,0.3,1.33e-08,14.5,1e-09
9.95e-09,5.1e-05,1.92e-10,1.03e-08,1.07e-10,0.344,2e-16,0.000704,0.101,1.25,1.5e-08,0.556,0.4,1.33e-08,14.5,1e-09
4.18e-09,1.47e-05,1.13e-10,1.1e-08,6.29e-11,0.335,2e-16,0.00102,0.117,1.31,1.5e-08,0.556,0.4,1.33e-08,3.9,1e-09
4.18e-09,8.11e-06,5.88e-12,1.1e-08,3.27e-12,0.435,2e-16,0.00186,0.117,1.31,1.5e-08,0.556,0.5,1.33e-08,3.9,1e-09
4.18e-09,2.36e-06,3.06e-13,1.1e-08,1.7e-13,0.535,2e-16,0.00638,0.117,1.31,1.5e-08,0.556,0.6,1.33e-08,3.9,1e-09
4.18e-09,2.07e-07,1.59e-14,1.1e-08,8.82e-15,0.635,2e-16,0.0728,0.117,1.31,1.5e-08,0.556,0.7,1.33e-08,3.9,1e-09
4.18e-09,1.12e-08,8.25e-16,1.1e-08,4.59e-16,0.735,2e-16,1.34,0.117,1.31,1.5e-08,0.556,0.8,1.33e-08,3.9,1e-09
1.73e-08,0.000146,3.05e-07,1.03e-08,2.23e-07,0.126,2e-16,0.000324,0.101,1.25,1.5e-08,0.733,0.2,1.33e-08,14.5,1e-09
7.29e-09,3.46e-05,6.03e-09,1.1e-08,4.42e-09,0.214,2e-16,0.000574,0.117,1.31,1.5e-08,0.733,0.3,1.33e-08,3.9,1e-09
1.73e-08,0.000122,8.29e-09,1.03e-08,6.08e-09,0.226,2e-16,0.000388,0.101,1.25,1.5e-08,0.733,0.3,1.33e-08,14.5,1e-09
7.29e-09,2.8e-05,2.12e-10,1.1e-08,1.55e-10,0.314,2e-16,0.000711,0.117,1.31,1.5e-08,0.733,0.4,1.33e-08,3.9,1e-09
1.73e-08,9.81e-05,3.35e-10,1.03e-08,2.45e-10,0.326,2e-16,0.000483,0.101,1.25,1.5e-08,0.733,0.4,1.33e-08,14.5,1e-09
7.29e-09,2.13e-05,1.09e-11,1.1e-08,8e-12,0.414,2e-16,0.000933,0.117,1.31,1.5e-08,0.733,0.5,1.33e-08,3.9,1e-09
1.73e-08,7.4e-05,1.53e-11,1.03e-08,1.12e-11,0.426,2e-16,0.00064,0.101,1.25,1.5e-08,0.733,0.5,1.33e-08,14.5,1e-09
7.29e-09,1.46e-05,5.67e-13,1.1e-08,4.16e-13,0.514,2e-16,0.00136,0.117,1.31,1.5e-08,0.733,0.6,1.33e-08,3.9,1e-09
1.73e-08,4.99e-05,6.98e-13,1.03e-08,5.12e-13,0.526,2e-16,0.000947,0.101,1.25,1.5e-08,0.733,0.6,1.33e-08,14.5,1e-09
7.29e-09,8.03e-06,2.94e-14,1.1e-08,2.16e-14,0.614,2e-16,0.00248,0.117,1.31,1.5e-08,0.733,0.7,1.33e-08,3.9,1e-09
7.29e-09,1.99e-07,7.95e-17,1.1e-08,5.83e-17,0.814,2e-16,0.0998,0.117,1.31,1.5e-08,0.733,0.9,1.33e-08,3.9,1e-09
7.29e-09,2.3e-06,1.53e-15,1.1e-08,1.12e-15,0.714,2e-16,0.00863,0.117,1.31,1.5e-08,0.733,0.8,1.33e-08,3.9,1e-09
7.29e-09,1.08e-08,4.15e-18,1.1e-08,3.04e-18,0.914,2e-16,1.84,0.117,1.31,1.5e-08,0.733,1.0,1.33e-08,3.9,1e-09
2.68e-08,0.000193,0.000101,1.03e-08,9.17e-05,0.108,2e-16,0.000305,0.101,1.25,1.5e-08,0.911,0.2,1.33e-08,14.5,1e-09
2.68e-08,9.71e-05,1.72e-12,1.03e-08,1.57e-12,0.508,2e-16,0.000606,0.101,1.25,1.5e-08,0.911,0.6,1.33e-08,14.5,1e-09
1.12e-08,2.79e-05,2.95e-12,1.1e-08,2.69e-12,0.493,2e-16,0.000886,0.117,1.31,1.5e-08,0.911,0.6,1.33e-08,3.9,1e-09
1.12e-08,2.12e-05,5.46e-14,1.1e-08,4.98e-14,0.593,2e-16,0.00116,0.117,1.31,1.5e-08,0.911,0.7,1.33e-08,3.9,1e-09
2.68e-08,7.3e-05,5.55e-14,1.03e-08,5.05e-14,0.608,2e-16,0.000806,0.101,1.25,1.5e-08,0.911,0.7,1.33e-08,14.5,1e-09
1.12e-08,1.45e-05,2.84e-15,1.1e-08,2.58e-15,0.693,2e-16,0.0017,0.117,1.31,1.5e-08,0.911,0.8,1.33e-08,3.9,1e-09
2.68e-08,4.89e-05,2.53e-15,1.03e-08,2.31e-15,0.708,2e-16,0.0012,0.101,1.25,1.5e-08,0.911,0.8,1.33e-08,14.5,1e-09
1.12e-08,7.94e-06,1.47e-16,1.1e-08,1.34e-16,0.793,2e-16,0.00311,0.117,1.31,1.5e-08,0.911,0.9,1.33e-08,3.9,1e-09
1.12e-08,2.25e-06,7.66e-18,1.1e-08,6.98e-18,0.893,2e-16,0.011,0.117,1.31,1.5e-08,0.911,1.0,1.33e-08,3.9,1e-09
1.12e-08,1.92e-07,3.98e-19,1.1e-08,3.63e-19,0.993,2e-16,0.129,0.117,1.31,1.5e-08,0.911,1.1,1.33e-08,3.9,1e-09
2.68e-08,3.82e-07,2.43e-19,1.03e-08,2.21e-19,1.01,2e-16,0.154,0.101,1.25,1.5e-08,0.911,1.1,1.33e-08,14.5,1e-09
3.82e-08,0.00024,0.00751,1.03e-08,0.00817,0.0902,2e-16,0.000293,0.101,1.25,1.5e-08,1.09,0.2,1.33e-08,14.5,1e-09
3.82e-08,9.6e-05,3.51e-13,1.03e-08,3.82e-13,0.69,2e-16,0.000732,0.101,1.25,1.5e-08,1.09,0.8,1.33e-08,14.5,1e-09
1.61e-08,2.11e-05,3.04e-16,1.1e-08,3.31e-16,0.772,2e-16,0.0014,0.117,1.31,1.5e-08,1.09,0.9,1.33e-08,3.9,1e-09
3.82e-08,7.19e-05,2.04e-16,1.03e-08,2.22e-16,0.79,2e-16,0.000976,0.101,1.25,1.5e-08,1.09,0.9,1.33e-08,14.5,1e-09
3.82e-08,4.79e-05,9.21e-18,1.03e-08,1e-17,0.89,2e-16,0.00147,0.101,1.25,1.5e-08,1.09,1.0,1.33e-08,14.5,1e-09
1.61e-08,1.45e-05,1.42e-17,1.1e-08,1.55e-17,0.872,2e-16,0.00204,0.117,1.31,1.5e-08,1.09,1.0,1.33e-08,3.9,1e-09
1.61e-08,7.85e-06,7.38e-19,1.1e-08,8.03e-19,0.972,2e-16,0.00376,0.117,1.31,1.5e-08,1.09,1.1,1.33e-08,3.9,1e-09
3.82e-08,2.41e-05,4.21e-19,1.03e-08,4.59e-19,0.99,2e-16,0.00291,0.101,1.25,1.5e-08,1.09,1.1,1.33e-08,14.5,1e-09
5.17e-08,0.000288,0.183,1.03e-08,0.231,0.0723,2e-16,0.000285,0.101,1.25,1.5e-08,1.27,0.2,1.33e-08,14.5,1e-09
5.17e-08,7.09e-05,1.78e-18,1.03e-08,2.25e-18,0.972,2e-16,0.00115,0.101,1.25,1.5e-08,1.27,1.1,1.33e-08,14.5,1e-09
2.17e-08,2.1e-05,2.7e-17,1.1e-08,3.42e-17,0.951,2e-16,0.00163,0.117,1.31,1.5e-08,1.27,1.1,1.33e-08,3.9,1e-09
6.72e-08,0.000335,2.34,1.03e-08,3.37,0.0543,2e-16,0.000279,0.101,1.25,1.5e-08,1.44,0.2,1.33e-08,14.5,1e-09
8.48e-08,0.000382,19.4,1.03e-08,31.5,0.0364,2e-16,0.000275,0.101,1.25,1.5e-08,1.62,0.2,1.33e-08,14.5,1e-09
1.04e-07,0.000429,116.0,1.03e-08,208.0,0.0185,2e-16,0.000271,0.101,1.25,1.5e-08,1.8,0.2,1.33e-08,14.5,1e-09
1.25e-09,7.86e-06,2.91e-08,1.03e-08,5.81e-09,0.18,1.92e-16,0.00159,0.101,1.25,1.5e-08,0.2,0.2,1.28e-08,14.5,1e-09
5.3e-10,2.37e-06,1.16e-08,1.1e-08,2.33e-09,0.177,1.92e-16,0.00224,0.117,1.31,1.5e-08,0.2,0.2,1.28e-08,3.9,1e-09
1.25e-09,6.11e-07,1.33e-09,1.03e-08,2.66e-10,0.28,1.92e-16,0.0204,0.101,1.25,1.5e-08,0.2,0.3,1.28e-08,14.5,1e-09
5.3e-10,2.14e-07,6.06e-10,1.1e-08,1.21e-10,0.277,1.92e-16,0.0248,0.117,1.31,1.5e-08,0.2,0.3,1.28e-08,3.9,1e-09
5.3e-10,1.16e-08,3.15e-11,1.1e-08,6.3e-12,0.377,1.92e-16,0.456,0.117,1.31,1.5e-08,0.2,0.4,1.28e-08,3.9,1e-09
1.25e-09,2.91e-08,6.08e-11,1.03e-08,1.22e-11,0.38,1.92e-16,0.429,0.101,1.25,1.5e-08,0.2,0.4,1.28e-08,14.5,1e-09
1.89e-09,1.42e-05,2.16e-08,1.1e-08,8.14e-09,0.156,1.92e-16,0.000706,0.117,1.31,1.5e-08,0.378,0.2,1.28e-08,3.9,1e-09
4.45e-09,4.99e-05,5.05e-08,1.03e-08,1.91e-08,0.162,1.92e-16,0.000473,0.101,1.25,1.5e-08,0.378,0.2,1.28e-08,14.5,1e-09
4.45e-09,2.7e-05,2.32e-09,1.03e-08,8.75e-10,0.262,1.92e-16,0.000874,0.101,1.25,1.5e-08,0.378,0.3,1.28e-08,14.5,1e-09
1.89e-09,7.86e-06,1.13e-09,1.1e-08,4.25e-10,0.256,1.92e-16,0.00127,0.117,1.31,1.5e-08,0.378,0.3,1.28e-08,3.9,1e-09
1.89e-09,2.32e-06,5.85e-11,1.1e-08,2.21e-11,0.356,1.92e-16,0.00432,0.117,1.31,1.5e-08,0.378,0.4,1.28e-08,3.9,1e-09
1.89e-09,2.06e-07,3.04e-12,1.1e-08,1.15e-12,0.456,1.92e-16,0.0486,0.117,1.31,1.5e-08,0.378,0.5,1.28e-08,3.9,1e-09
1.89e-09,1.12e-08,1.58e-13,1.1e-08,5.97e-14,0.556,1.92e-16,0.895,0.117,1.31,1.5e-08,0.378,0.6,1.28e-08,3.9,1e-09
9.62e-09,9.51e-05,8.76e-08,1.03e-08,4.87e-08,0.144,1.92e-16,0.000365,0.101,1.25,1.5e-08,0.556,0.2,1.28e-08,14.5,1e-09
9.62e-09,7.2e-05,4.03e-09,1.03e-08,2.24e-09,0.244,1.92e-16,0.000482,0.101,1.25,1.5e-08,0.556,0.3,1.28e-08,14.5,1e-09
4.09e-09,2.05e-05,2.09e-09,1.1e-08,1.16e-09,0.235,1.92e-16,0.000719,0.117,1.31,1.5e-08,0.556,0.3,1.28e-08,3.9,1e-09
4.09e-09,1.41e-05,1.08e-10,1.1e-08,6.03e-11,0.335,1.92e-16,0.00104,0.117,1.31,1.5e-08,0.556,0.4,1.28e-08,3.9,1e-09
9.62e-09,4.89e-05,1.84e-10,1.03e-08,1.02e-10,0.344,1.92e-16,0.000709,0.101,1.25,1.5e-08,0.556,0.4,1.28e-08,14.5,1e-09
4.09e-09,7.78e-06,5.64e-12,1.1e-08,3.13e-12,0.435,1.92e-16,0.00189,0.117,1.31,1.5e-08,0.556,0.5,1.28e-08,3.9,1e-09
9.62e-09,2.6e-05,8.42e-12,1.03e-08,4.68e-12,0.444,1.92e-16,0.00133,0.101,1.25,1.5e-08,0.556,0.5,1.28e-08,14.5,1e-09
4.09e-09,2.26e-06,2.93e-13,1.1e-08,1.63e-13,0.535,1.92e-16,0.00651,0.117,1.31,1.5e-08,0.556,0.6,1.28e-08,3.9,1e-09
4.09e-09,1.98e-07,1.52e-14,1.1e-08,8.46e-15,0.635,1.92e-16,0.0743,0.117,1.31,1.5e-08,0.556,0.7,1.28e-08,3.9,1e-09
4.09e-09,1.08e-08,7.91e-16,1.1e-08,4.4e-16,0.735,1.92e-16,1.37,0.117,1.31,1.5e-08,0.556,0.8,1.28e-08,3.9,1e-09
1.68e-08,0.00014,2.92e-07,1.03e-08,2.14e-07,0.126,1.92e-16,0.000327,0.101,1.25,1.5e-08,0.733,0.2,1.28e-08,14.5,1e-09
7.13e-09,3.32e-05,5.78e-09,1.1e-08,4.24e-09,0.214,1.92e-16,0.000586,0.117,1.31,1.5e-08,0.733,0.3,1.28e-08,3.9,1e-09
1.68e-08,0.000117,7.95e-09,1.03e-08,5.83e-09,0.226,1.92e-16,0.000391,0.101,1.25,1.5e-08,0.733,0.3,1.28e-08,14.5,1e-09
7.13e-09,2.68e-05,2.03e-10,1.1e-08,1.49e-10,0.314,1.92e-16,0.000726,0.117,1.31,1.5e-08,0.733,0.4,1.28e-08,3.9,1e-09
1.68e-08,9.41e-05,3.21e-10,1.03e-08,2.35e-10,0.326,1.92e-16,0.000487,0.101,1.25,1.5e-08,0.733,0.4,1.28e-08,14.5,1e-09
7.13e-09,2.04e-05,1.05e-11,1.1e-08,7.66e-12,0.414,1.92e-16,0.000953,0.117,1.31,1.5e-08,0.733,0.5,1.28e-08,3.9,1e-09
1.68e-08,7.1e-05,1.46e-11,1.03e-08,1.07e-11,0.426,1.92e-16,0.000645,0.101,1.25,1.5e-08,0.733,0.5,1.28e-08,14.5,1e-09
1.68e-08,4.79e-05,6.69e-13,1.03e-08,4.91e-13,0.526,1.92e-16,0.000955,0.101,1.25,1.5e-08,0.733,0.6,1.28e-08,14.5,1e-09
7.13e-09,1.4e-05,5.43e-13,1.1e-08,3.98e-13,0.514,1.92e-16,0.00139,0.117,1.31,1.5e-08,0.733,0.6,1.28e-08,3.9,1e-09
7.13e-09,7.7e-06,2.82e-14,1.1e-08,2.07e-14,0.614,1.92e-16,0.00253,0.117,1.31,1.5e-08,0.733,0.7,1.28e-08,3.9,1e-09
7.13e-09,2.21e-06,1.47e-15,1.1e-08,1.08e-15,0.714,1.92e-16,0.00881,0.117,1.31,1.5e-08,0.733,0.8,1.28e-08,3.9,1e-09
7.13e-09,1.91e-07,7.62e-17,1.1e-08,5.59e-17,0.814,1.92e-16,0.102,0.117,1.31,1.5e-08,0.733,0.9,1.28e-08,3.9,1e-09
7.13e-09,1.03e-08,3.98e-18,1.1e-08,2.92e-18,0.914,1.92e-16,1.88,0.117,1.31,1.5e-08,0.733,1.0,1.28e-08,3.9,1e-09
2.59e-08,0.000185,9.64e-05,1.03e-08,8.79e-05,0.108,1.92e-16,0.000307,0.101,1.25,1.5e-08,0.911,0.2,1.28e-08,14.5,1e-09
1.1e-08,2.67e-05,2.83e-12,1.1e-08,2.57e-12,0.493,1.92e-16,0.000905,0.117,1.31,1.5e-08,0.911,0.6,1.28e-08,3.9,1e-09
2.59e-08,9.31e-05,1.65e-12,1.03e-08,1.51e-12,0.508,1.92e-16,0.000611,0.101,1.25,1.5e-08,0.911,0.6,1.28e-08,14.5,1e-09
2.59e-08,7e-05,5.32e-14,1.03e-08,4.85e-14,0.608,1.92e-16,0.000812,0.101,1.25,1.5e-08,0.911,0.7,1.28e-08,14.5,1e-09
1.1e-08,2.03e-05,5.24e-14,1.1e-08,4.77e-14,0.593,1.92e-16,0.00119,0.117,1.31,1.5e-08,0.911,0.7,1.28e-08,3.9,1e-09
1.1e-08,1.39e-05,2.72e-15,1.1e-08,2.48e-15,0.693,1.92e-16,0.00173,0.117,1.31,1.5e-08,0.911,0.8,1.28e-08,3.9,1e-09
2.59e-08,4.69e-05,2.43e-15,1.03e-08,2.22e-15,0.708,1.92e-16,0.00121,0.101,1.25,1.5e-08,0.911,0.8,1.28e-08,14.5,1e-09
1.1e-08,7.61e-06,1.41e-16,1.1e-08,1.29e-16,0.793,1.92e-16,0.00317,0.117,1.31,1.5e-08,0.911,0.9,1.28e-08,3.9,1e-09
1.1e-08,2.15e-06,7.34e-18,1.1e-08,6.69e-18,0.893,1.92e-16,0.0112,0.117,1.31,1.5e-08,0.911,1.0,1.28e-08,3.9,1e-09
1.1e-08,1.84e-07,3.81e-19,1.1e-08,3.48e-19,0.993,1.92e-16,0.131,0.117,1.31,1.5e-08,0.911,1.1,1.28e-08,3.9,1e-09
2.59e-08,3.66e-07,2.33e-19,1.03e-08,2.12e-19,1.01,1.92e-16,0.155,0.101,1.25,1.5e-08,0.911,1.1,1.28e-08,14.5,1e-09
3.69e-08,0.000231,0.00719,1.03e-08,0.00783,0.0902,1.92e-16,0.000295,0.101,1.25,1.5e-08,1.09,0.2,1.28e-08,14.5,1e-09
3.69e-08,9.21e-05,3.36e-13,1.03e-08,3.66e-13,0.69,1.92e-16,0.000738,0.101,1.25,1.5e-08,1.09,0.8,1.28e-08,14.5,1e-09
3.69e-08,6.9e-05,1.95e-16,1.03e-08,2.13e-16,0.79,1.92e-16,0.000984,0.101,1.25,1.5e-08,1.09,0.9,1.28e-08,14.5,1e-09
1.57e-08,2.02e-05,2.92e-16,1.1e-08,3.18e-16,0.772,1.92e-16,0.00143,0.117,1.31,1.5e-08,1.09,0.9,1.28e-08,3.9,1e-09
3.69e-08,4.59e-05,8.83e-18,1.03e-08,9.62e-18,0.89,1.92e-16,0.00148,0.101,1.25,1.5e-08,1.09,1.0,1.28e-08,14.5,1e-09
1.57e-08,1.39e-05,1.36e-17,1.1e-08,1.48e-17,0.872,1.92e-16,0.00208,0.117,1.31,1.5e-08,1.09,1.0,1.28e-08,3.9,1e-09
1.57e-08,7.53e-06,7.07e-19,1.1e-08,7.7e-19,0.972,1.92e-16,0.00384,0.117,1.31,1.5e-08,1.09,1.1,1.28e-08,3.9,1e-09
3.69e-08,2.31e-05,4.04e-19,1.03e-08,4.4e-19,0.99,1.92e-16,0.00293,0.101,1.25,1.5e-08,1.09,1.1,1.28e-08,14.5,1e-09
5e-08,0.000276,0.175,1.03e-08,0.222,0.0723,1.92e-16,0.000287,0.101,1.25,1.5e-08,1.27,0.2,1.28e-08,14.5,1e-09
2.13e-08,2.02e-05,2.59e-17,1.1e-08,3.28e-17,0.951,1.92e-16,0.00167,0.117,1.31,1.5e-08,1.27,1.1,1.28e-08,3.9,1e-09
5e-08,6.8e-05,1.71e-18,1.03e-08,2.16e-18,0.972,1.92e-16,0.00116,0.101,1.25,1.5e-08,1.27,1.1,1.28e-08,14.5,1e-09
6.5e-08,0.000321,2.24,1.03e-08,3.23,0.0543,1.92e-16,0.000281,0.101,1.25,1.5e-08,1.44,0.2,1.28e-08,14.5,1e-09
8.2e-08,0.000366,18.6,1.03e-08,30.2,0.0364,1.92e-16,0.000277,0.101,1.25,1.5e-08,1.62,0.2,1.28e-08,14.5,1e-09
1.01e-07,0.000412,111.0,1.03e-08,199.0,0.0185,1.92e-16,0.000273,0.101,1.25,1.5e-08,1.8,0.2,1.28e-08,14.5,1e-09
5.19e-10,2.27e-06,1.11e-08,1.1e-08,2.23e-09,0.177,1.83e-16,0.00229,0.117,1.31,1.5e-08,0.2,0.2,1.22e-08,3.9,1e-09
1.2e-09,7.53e-06,2.78e-08,1.03e-08,5.56e-09,0.18,1.83e-16,0.0016,0.101,1.25,1.5e-08,0.2,0.2,1.22e-08,14.5,1e-09
5.19e-10,2.04e-07,5.8e-10,1.1e-08,1.16e-10,0.277,1.83e-16,0.0254,0.117,1.31,1.5e-08,0.2,0.3,1.22e-08,3.9,1e-09
1.2e-09,5.85e-07,1.27e-09,1.03e-08,2.55e-10,0.28,1.83e-16,0.0206,0.101,1.25,1.5e-08,0.2,0.3,1.22e-08,14.5,1e-09
5.19e-10,1.11e-08,3.02e-11,1.1e-08,6.03e-12,0.377,1.83e-16,0.466,0.117,1.31,1.5e-08,0.2,0.4,1.22e-08,3.9,1e-09
1.2e-09,2.78e-08,5.82e-11,1.03e-08,1.16e-11,0.38,1.83e-16,0.433,0.101,1.25,1.5e-08,0.2,0.4,1.22e-08,14.5,1e-09
4.3e-09,4.77e-05,4.84e-08,1.03e-08,1.83e-08,0.162,1.83e-16,0.000477,0.101,1.25,1.5e-08,0.378,0.2,1.22e-08,14.5,1e-09
1.85e-09,1.36e-05,2.06e-08,1.1e-08,7.79e-09,0.156,1.83e-16,0.000722,0.117,1.31,1.5e-08,0.378,0.2,1.22e-08,3.9,1e-09
4.3e-09,2.58e-05,2.22e-09,1.03e-08,8.38e-10,0.262,1.83e-16,0.000882,0.101,1.25,1.5e-08,0.378,0.3,1.22e-08,14.5,1e-09
1.85e-09,7.52e-06,1.08e-09,1.1e-08,4.07e-10,0.256,1.83e-16,0.0013,0.117,1.31,1.5e-08,0.378,0.3,1.22e-08,3.9,1e-09
1.85e-09,2.22e-06,5.6e-11,1.1e-08,2.11e-11,0.356,1.83e-16,0.00442,0.117,1.31,1.5e-08,0.378,0.4,1.22e-08,3.9,1e-09
1.85e-09,1.97e-07,2.91e-12,1.1e-08,1.1e-12,0.456,1.83e-16,0.0497,0.117,1.31,1.5e-08,0.378,0.5,1.22e-08,3.9,1e-09
1.85e-09,1.07e-08,1.51e-13,1.1e-08,5.71e-14,0.556,1.83e-16,0.915,0.117,1.31,1.5e-08,0.378,0.6,1.22e-08,3.9,1e-09
9.29e-09,9.1e-05,8.39e-08,1.03e-08,4.66e-08,0.144,1.83e-16,0.000368,0.101,1.25,1.5e-08,0.556,0.2,1.22e-08,14.5,1e-09
4e-09,1.96e-05,2e-09,1.1e-08,1.11e-09,0.235,1.83e-16,0.000735,0.117,1.31,1.5e-08,0.556,0.3,1.22e-08,3.9,1e-09
9.29e-09,6.89e-05,3.86e-09,1.03e-08,2.14e-09,0.244,1.83e-16,0.000486,0.101,1.25,1.5e-08,0.556,0.3,1.22e-08,14.5,1e-09
4e-09,1.35e-05,1.04e-10,1.1e-08,5.77e-11,0.335,1.83e-16,0.00107,0.117,1.31,1.5e-08,0.556,0.4,1.22e-08,3.9,1e-09
