Edynamic,Ieff,Ioff,Lscale,Pstatic,V_th_eff,area,delay,delta,n0,L,V_dd,V_th,W,k_gate,tox
5.44e-10,7.57e-10,3.25e-12,2.35e-08,6.49e-13,0.396,3.51e-16,7.18,0.147,1.42,2.87e-08,0.2,0.425,1.22e-08,14.5,5e-08
5.7e-10,2.55e-10,3.84e-13,1.78e-08,7.69e-14,0.409,3.51e-16,22.4,0.0797,1.19,2.87e-08,0.2,0.425,1.22e-08,25.0,5e-08
5.76e-10,1.33e-13,1.77e-16,1.71e-08,3.53e-17,0.636,3.51e-16,43400.0,0.0715,1.17,2.87e-08,0.2,0.65,1.22e-08,3.9,7.07e-09
7.62e-10,5.92e-14,3.7e-17,1.19e-08,7.41e-18,0.645,3.51e-16,129000.0,0.0228,1.05,2.87e-08,0.2,0.65,1.22e-08,14.5,7.07e-09
9.47e-10,8.03e-14,4.62e-17,1.11e-08,9.23e-18,0.647,3.51e-16,118000.0,0.0173,1.04,2.87e-08,0.2,0.65,1.22e-08,25.0,7.07e-09
6.73e-10,5.47e-14,3.87e-17,1.29e-08,7.74e-18,0.644,3.51e-16,123000.0,0.0308,1.07,2.87e-08,0.2,0.65,1.22e-08,25.0,1.88e-08
6.03e-10,7.47e-14,7.16e-17,1.51e-08,1.43e-17,0.64,3.51e-16,80800.0,0.0505,1.11,2.87e-08,0.2,0.65,1.22e-08,14.5,1.88e-08
5.44e-10,1.64e-12,7.02e-15,2.35e-08,1.4e-15,0.621,3.51e-16,3310.0,0.147,1.42,2.87e-08,0.2,0.65,1.22e-08,14.5,5e-08
5.7e-10,1.71e-13,2.57e-16,1.78e-08,5.14e-17,0.634,3.51e-16,33400.0,0.0797,1.19,2.87e-08,0.2,0.65,1.22e-08,25.0,5e-08
6.03e-10,3e-17,2.88e-20,1.51e-08,5.7600000000000004e-21,0.865,3.51e-16,201000000.0,0.0505,1.11,2.87e-08,0.2,0.875,1.22e-08,14.5,1.88e-08
6.73e-10,1.56e-17,1.11e-20,1.29e-08,2.2200000000000002e-21,0.869,3.51e-16,430000000.0,0.0308,1.07,2.87e-08,0.2,0.875,1.22e-08,25.0,1.88e-08
5.7e-10,1.14e-16,1.72e-19,1.78e-08,3.44e-20,0.859,3.51e-16,49900000.0,0.0797,1.19,2.87e-08,0.2,0.875,1.22e-08,25.0,5e-08
5.44e-10,3.55e-15,1.52e-17,2.35e-08,3.04e-18,0.846,3.51e-16,1530000.0,0.147,1.42,2.87e-08,0.2,0.875,1.22e-08,14.5,5e-08
8.93e-09,1.06e-05,2.83e-13,1.1e-08,1.7e-13,0.415,3.51e-16,0.00282,0.0167,1.03,2.87e-08,0.6,0.425,1.22e-08,3.9,1e-09
8.52e-09,9.6e-06,2.66e-13,1.11e-08,1.6e-13,0.415,3.51e-16,0.00296,0.0173,1.04,2.87e-08,0.6,0.425,1.22e-08,25.0,7.07e-09
8.93e-09,3.09e-07,6.32e-17,1.1e-08,3.79e-17,0.64,3.51e-16,0.0962,0.0167,1.03,2.87e-08,0.6,0.65,1.22e-08,3.9,1e-09
6.21e-09,4.15e-06,2.08e-13,1.27e-08,1.25e-13,0.408,3.51e-16,0.00499,0.0285,1.06,2.87e-08,0.6,0.425,1.22e-08,3.9,2.66e-09
6.21e-09,1.56e-07,5.7e-17,1.27e-08,3.42e-17,0.633,3.51e-16,0.133,0.0285,1.06,2.87e-08,0.6,0.65,1.22e-08,3.9,2.66e-09
5.19e-09,1.44e-07,4.58e-16,1.71e-08,2.75e-16,0.607,3.51e-16,0.12,0.0715,1.17,2.87e-08,0.6,0.65,1.22e-08,3.9,7.07e-09
6.85e-09,5.66e-06,2.1e-13,1.19e-08,1.26e-13,0.411,3.51e-16,0.00403,0.0228,1.05,2.87e-08,0.6,0.425,1.22e-08,14.5,7.07e-09
6.85e-09,1.89e-07,5.22e-17,1.19e-08,3.13e-17,0.636,3.51e-16,0.121,0.0228,1.05,2.87e-08,0.6,0.65,1.22e-08,14.5,7.07e-09
6.06e-09,3.79e-06,2.13e-13,1.29e-08,1.28e-13,0.407,3.51e-16,0.00533,0.0308,1.07,2.87e-08,0.6,0.425,1.22e-08,25.0,1.88e-08
8.52e-09,2.85e-07,6.02e-17,1.11e-08,3.61e-17,0.64,3.51e-16,0.0996,0.0173,1.04,2.87e-08,0.6,0.65,1.22e-08,25.0,7.07e-09
6.06e-09,1.49e-07,6.09e-17,1.29e-08,3.65e-17,0.632,3.51e-16,0.135,0.0308,1.07,2.87e-08,0.6,0.65,1.22e-08,25.0,1.88e-08
4.89e-09,2.13e-07,3.52e-14,2.35e-08,2.11e-14,0.562,3.51e-16,0.0765,0.147,1.42,2.87e-08,0.6,0.65,1.22e-08,14.5,5e-08
5.19e-09,1.13e-10,2.66e-19,1.71e-08,1.6e-19,0.832,3.51e-16,152.0,0.0715,1.17,2.87e-08,0.6,0.875,1.22e-08,3.9,7.07e-09
1.06e-08,9.88e-11,1.69e-20,1.07e-08,1.02e-20,0.866,3.51e-16,359.0,0.015,1.03,2.87e-08,0.6,0.875,1.22e-08,14.5,2.66e-09
6.85e-09,5.3e-11,1.3e-20,1.19e-08,7.810000000000001e-21,0.861,3.51e-16,431.0,0.0228,1.05,2.87e-08,0.6,0.875,1.22e-08,14.5,7.07e-09
8.52e-09,7.16e-11,1.36e-20,1.11e-08,8.14e-21,0.865,3.51e-16,397.0,0.0173,1.04,2.87e-08,0.6,0.875,1.22e-08,25.0,7.07e-09
6.21e-09,4.91e-11,1.56e-20,1.27e-08,9.390000000000001e-21,0.858,3.51e-16,422.0,0.0285,1.06,2.87e-08,0.6,0.875,1.22e-08,3.9,2.66e-09
5.43e-09,6.63e-11,5.84e-20,1.51e-08,3.51e-20,0.845,3.51e-16,273.0,0.0505,1.11,2.87e-08,0.6,0.875,1.22e-08,14.5,1.88e-08
6.06e-09,4.91e-11,1.74e-20,1.29e-08,1.04e-20,0.857,3.51e-16,411.0,0.0308,1.07,2.87e-08,0.6,0.875,1.22e-08,25.0,1.88e-08
4.89e-09,9.7e-10,7.61e-17,2.35e-08,4.56e-17,0.787,3.51e-16,16.8,0.147,1.42,2.87e-08,0.6,0.875,1.22e-08,14.5,5e-08
5.13e-09,1.42e-10,4.88e-19,1.78e-08,2.93e-19,0.827,3.51e-16,120.0,0.0797,1.19,2.87e-08,0.6,0.875,1.22e-08,25.0,5e-08
5.43e-09,1.33e-07,1.45e-16,1.51e-08,8.72e-17,0.62,3.51e-16,0.136,0.0505,1.11,2.87e-08,0.6,0.65,1.22e-08,14.5,1.88e-08
5.13e-09,1.5e-07,7.29e-16,1.78e-08,4.37e-16,0.602,3.51e-16,0.114,0.0797,1.19,2.87e-08,0.6,0.65,1.22e-08,25.0,5e-08
5.19e-09,6.59e-14,1.64e-22,1.71e-08,9.869999999999999e-23,1.06,3.51e-16,262000.0,0.0715,1.17,2.87e-08,0.6,1.1,1.22e-08,3.9,7.07e-09
5.43e-09,2.67e-14,1.77e-104,1.51e-08,1.0599999999999999e-104,1.07,3.51e-16,679000.0,0.0505,1.11,2.87e-08,0.6,1.1,1.22e-08,14.5,1.88e-08
5.13e-09,9.53e-14,3.04e-22,1.78e-08,1.83e-22,1.05,3.51e-16,179000.0,0.0797,1.19,2.87e-08,0.6,1.1,1.22e-08,25.0,5e-08
1.72e-08,8.17e-06,8.65e-17,1.27e-08,8.65e-17,0.621,3.51e-16,0.00422,0.0285,1.06,2.87e-08,1.0,0.65,1.22e-08,3.9,2.66e-09
1.68e-08,7.45e-06,9.52e-17,1.29e-08,9.52e-17,0.619,3.51e-16,0.00451,0.0308,1.07,2.87e-08,1.0,0.65,1.22e-08,25.0,1.88e-08
2.48e-08,8.1e-06,1.8e-20,1.1e-08,1.8e-20,0.858,3.51e-16,0.00613,0.0167,1.03,2.87e-08,1.0,0.875,1.22e-08,3.9,1e-09
1.72e-08,3.32e-06,2.38e-20,1.27e-08,2.38e-20,0.846,3.51e-16,0.0104,0.0285,1.06,2.87e-08,1.0,0.875,1.22e-08,3.9,2.66e-09
2.96e-08,1.11e-05,2.12e-20,1.07e-08,2.12e-20,0.86,3.51e-16,0.00532,0.015,1.03,2.87e-08,1.0,0.875,1.22e-08,14.5,2.66e-09
1.51e-08,1.99e-06,1.18e-19,1.51e-08,1.18e-19,0.825,3.51e-16,0.0151,0.0505,1.11,2.87e-08,1.0,0.875,1.22e-08,14.5,1.88e-08
2.48e-08,6.65e-08,4.44e-58,1.1e-08,4.44e-58,1.08,3.51e-16,0.746,0.0167,1.03,2.87e-08,1.0,1.1,1.22e-08,3.9,1e-09
2.96e-08,8.57e-08,9.830000000000001e-160,1.07e-08,9.830000000000001e-160,1.09,3.51e-16,0.691,0.015,1.03,2.87e-08,1.0,1.1,1.22e-08,14.5,2.66e-09
1.68e-08,3.05e-06,2.72e-20,1.29e-08,2.72e-20,0.844,3.51e-16,0.011,0.0308,1.07,2.87e-08,1.0,0.875,1.22e-08,25.0,1.88e-08
2.37e-08,6.21e-08,0.0,1.11e-08,0.0,1.08,3.51e-16,0.762,0.0173,1.04,2.87e-08,1.0,1.1,1.22e-08,25.0,7.07e-09
1.51e-08,5.38e-08,7.26e-23,1.51e-08,7.26e-23,1.05,3.51e-16,0.561,0.0505,1.11,2.87e-08,1.0,1.1,1.22e-08,14.5,1.88e-08
2.37e-08,7.38e-06,1.76e-20,1.11e-08,1.76e-20,0.858,3.51e-16,0.00642,0.0173,1.04,2.87e-08,1.0,0.875,1.22e-08,25.0,7.07e-09
1.68e-08,4.21e-08,0.0,1.29e-08,0.0,1.07,3.51e-16,0.798,0.0308,1.07,2.87e-08,1.0,1.1,1.22e-08,25.0,1.88e-08
1.9e-08,4.44e-06,1.83e-20,1.19e-08,1.83e-20,0.852,3.51e-16,0.00858,0.0228,1.05,2.87e-08,1.0,0.875,1.22e-08,14.5,7.07e-09
1.42e-08,9.53e-08,9.13e-22,1.78e-08,9.13e-22,1.02,3.51e-16,0.299,0.0797,1.19,2.87e-08,1.0,1.1,1.22e-08,25.0,5e-08
1.44e-08,8.13e-08,3.84e-22,1.71e-08,3.84e-22,1.03,3.51e-16,0.354,0.0715,1.17,2.87e-08,1.0,1.1,1.22e-08,3.9,7.07e-09
3.38e-08,1.22e-05,3.6e-20,1.27e-08,5.05e-20,0.835,3.51e-16,0.00396,0.0285,1.06,2.87e-08,1.4,0.875,1.22e-08,3.9,2.66e-09
5.8e-08,4.33e-05,2.63e-20,1.07e-08,3.69e-20,0.854,3.51e-16,0.00191,0.015,1.03,2.87e-08,1.4,0.875,1.22e-08,14.5,2.66e-09
3.73e-08,1.67e-05,2.55e-20,1.19e-08,3.57e-20,0.843,3.51e-16,0.00319,0.0228,1.05,2.87e-08,1.4,0.875,1.22e-08,14.5,7.07e-09
8.21e-08,7.43e-05,3.71e-20,1.04e-08,5.2e-20,0.856,3.51e-16,0.00158,0.0133,1.03,2.87e-08,1.4,0.875,1.22e-08,25.0,2.66e-09
4.64e-08,2.84e-05,2.28e-20,1.11e-08,3.19e-20,0.851,3.51e-16,0.00233,0.0173,1.04,2.87e-08,1.4,0.875,1.22e-08,25.0,7.07e-09
3.3e-08,1.11e-05,4.24e-20,1.29e-08,5.94e-20,0.832,3.51e-16,0.00423,0.0308,1.07,2.87e-08,1.4,0.875,1.22e-08,25.0,1.88e-08
5.8e-08,2.55e-05,2.0199999999999998e-55,1.07e-08,2.83e-55,1.08,3.51e-16,0.00325,0.015,1.03,2.87e-08,1.4,1.1,1.22e-08,14.5,2.66e-09
3.38e-08,7.34e-06,1.2099999999999998e-52,1.27e-08,1.6999999999999997e-52,1.06,3.51e-16,0.00658,0.0285,1.06,2.87e-08,1.4,1.1,1.22e-08,3.9,2.66e-09
2.82e-08,3.27e-06,1.04e-21,1.71e-08,1.46e-21,1.0,3.51e-16,0.0123,0.0715,1.17,2.87e-08,1.4,1.1,1.22e-08,3.9,7.07e-09
4.64e-08,1.68e-05,1.4600000000000001e-155,1.11e-08,2.04e-155,1.08,3.51e-16,0.00395,0.0173,1.04,2.87e-08,1.4,1.1,1.22e-08,25.0,7.07e-09
2.96e-08,4.21e-06,7.26e-23,1.51e-08,1.02e-22,1.03,3.51e-16,0.01,0.0505,1.11,2.87e-08,1.4,1.1,1.22e-08,14.5,1.88e-08
3.73e-08,9.97e-06,1.42e-152,1.19e-08,1.99e-152,1.07,3.51e-16,0.00535,0.0228,1.05,2.87e-08,1.4,1.1,1.22e-08,14.5,7.07e-09
3.3e-08,6.72e-06,0.0,1.29e-08,0.0,1.06,3.51e-16,0.00701,0.0308,1.07,2.87e-08,1.4,1.1,1.22e-08,25.0,1.88e-08
2.79e-08,3.06e-06,2.5900000000000003e-21,1.78e-08,3.6200000000000004e-21,0.988,3.51e-16,0.0131,0.0797,1.19,2.87e-08,1.4,1.1,1.22e-08,25.0,5e-08
1.36e-07,0.00013,6.04e-20,1.04e-08,1.09e-19,0.851,3.51e-16,0.00116,0.0133,1.03,2.87e-08,1.8,0.875,1.22e-08,25.0,2.66e-09
9.58e-08,7.56e-05,5.07e-20,1.07e-08,9.13e-20,0.848,3.51e-16,0.00141,0.015,1.03,2.87e-08,1.8,0.875,1.22e-08,14.5,2.66e-09
9.58e-08,5.77e-05,1.5700000000000001e-26,1.07e-08,2.82e-26,1.07,3.51e-16,0.00185,0.015,1.03,2.87e-08,1.8,1.1,1.22e-08,14.5,2.66e-09
1.36e-07,9.9e-05,1.2300000000000001e-26,1.04e-08,2.21e-26,1.08,3.51e-16,0.00153,0.0133,1.03,2.87e-08,1.8,1.1,1.22e-08,25.0,2.66e-09
6.17e-08,2.22e-05,5.06e-80,1.19e-08,9.1e-80,1.06,3.51e-16,0.00308,0.0228,1.05,2.87e-08,1.8,1.1,1.22e-08,14.5,7.07e-09
7.67e-08,3.79e-05,7.12e-81,1.11e-08,1.2800000000000001e-80,1.07,3.51e-16,0.00225,0.0173,1.04,2.87e-08,1.8,1.1,1.22e-08,25.0,7.07e-09
5.45e-08,1.48e-05,6.28e-219,1.29e-08,1.13e-218,1.04,3.51e-16,0.00409,0.0308,1.07,2.87e-08,1.8,1.1,1.22e-08,25.0,1.88e-08
9.46e-10,1.04e-06,8.85e-10,1.1e-08,1.77e-10,0.197,3.17e-16,0.0091,0.0167,1.03,2.87e-08,0.2,0.2,1.11e-08,3.9,1e-09
2.13e-09,3.69e-06,2.92e-09,1.03e-08,5.84e-10,0.198,3.17e-16,0.00577,0.0125,1.03,2.87e-08,0.2,0.2,1.11e-08,14.5,1e-09
3.32e-09,6.3e-06,4.92e-09,1.02e-08,9.85e-10,0.198,3.17e-16,0.00527,0.0119,1.02,2.87e-08,0.2,0.2,1.11e-08,25.0,1e-09
1.12e-09,1.43e-06,1.18e-09,1.07e-08,2.36e-10,0.197,3.17e-16,0.00783,0.015,1.03,2.87e-08,0.2,0.2,1.11e-08,14.5,2.66e-09
1.56e-09,2.43e-06,1.95e-09,1.04e-08,3.89e-10,0.197,3.17e-16,0.00644,0.0133,1.03,2.87e-08,0.2,0.2,1.11e-08,25.0,2.66e-09
5.7e-10,2.12e-07,4.73e-10,1.71e-08,9.46e-11,0.186,3.17e-16,0.0268,0.0715,1.17,2.87e-08,0.2,0.2,1.11e-08,3.9,7.07e-09
7.37e-10,5.71e-07,5.41e-10,1.19e-08,1.08e-10,0.195,3.17e-16,0.0129,0.0228,1.05,2.87e-08,0.2,0.2,1.11e-08,14.5,7.07e-09
6.72e-10,4.27e-07,4.47e-10,1.27e-08,8.95e-11,0.194,3.17e-16,0.0158,0.0285,1.06,2.87e-08,0.2,0.2,1.11e-08,3.9,2.66e-09
5.94e-10,2.59e-07,4e-10,1.51e-08,7.99e-11,0.19,3.17e-16,0.0229,0.0505,1.11,2.87e-08,0.2,0.2,1.11e-08,14.5,1.88e-08
5.4e-10,1.67e-07,1.35e-09,2.35e-08,2.7e-10,0.171,3.17e-16,0.0324,0.147,1.42,2.87e-08,0.2,0.2,1.11e-08,14.5,5e-08
6.57e-10,3.93e-07,4.28e-10,1.29e-08,8.57e-11,0.194,3.17e-16,0.0167,0.0308,1.07,2.87e-08,0.2,0.2,1.11e-08,25.0,1.88e-08
5.64e-10,2.02e-07,5.18e-10,1.78e-08,1.04e-10,0.184,3.17e-16,0.0279,0.0797,1.19,2.87e-08,0.2,0.2,1.11e-08,25.0,5e-08
9.05e-10,9.47e-07,8.15e-10,1.11e-08,1.63e-10,0.197,3.17e-16,0.00955,0.0173,1.04,2.87e-08,0.2,0.2,1.11e-08,25.0,7.07e-09
3.32e-09,1.92e-09,1.06e-12,1.02e-08,2.12e-13,0.423,3.17e-16,17.3,0.0119,1.02,2.87e-08,0.2,0.425,1.11e-08,25.0,1e-09
6.72e-10,1.8e-10,1.23e-13,1.27e-08,2.46e-14,0.419,3.17e-16,37.4,0.0285,1.06,2.87e-08,0.2,0.425,1.11e-08,3.9,2.66e-09
1.12e-09,4.62e-10,2.56e-13,1.07e-08,5.12e-14,0.422,3.17e-16,24.2,0.015,1.03,2.87e-08,0.2,0.425,1.11e-08,14.5,2.66e-09
7.37e-10,2.15e-10,1.35e-13,1.19e-08,2.69e-14,0.42,3.17e-16,34.3,0.0228,1.05,2.87e-08,0.2,0.425,1.11e-08,14.5,7.07e-09
1.56e-09,7.6e-10,4.1e-13,1.04e-08,8.21e-14,0.422,3.17e-16,20.6,0.0133,1.03,2.87e-08,0.2,0.425,1.11e-08,25.0,2.66e-09
2.13e-09,1.14e-09,6.54e-13,1.03e-08,1.31e-13,0.423,3.17e-16,18.7,0.0125,1.03,2.87e-08,0.2,0.425,1.11e-08,14.5,1e-09
9.05e-10,3.21e-10,1.84e-13,1.11e-08,3.69e-14,0.422,3.17e-16,28.2,0.0173,1.04,2.87e-08,0.2,0.425,1.11e-08,25.0,7.07e-09
5.7e-10,2.07e-10,2.75e-13,1.71e-08,5.5e-14,0.411,3.17e-16,27.6,0.0715,1.17,2.87e-08,0.2,0.425,1.11e-08,3.9,7.07e-09
5.4e-10,6.84e-10,2.93e-12,2.35e-08,5.87e-13,0.396,3.17e-16,7.89,0.147,1.42,2.87e-08,0.2,0.425,1.11e-08,14.5,5e-08
9.46e-10,3.48e-10,2.35e-13,1.1e-08,4.7e-14,0.422,3.17e-16,27.2,0.0167,1.03,2.87e-08,0.2,0.425,1.11e-08,3.9,1e-09
5.94e-10,1.68e-10,1.61e-13,1.51e-08,3.22e-14,0.415,3.17e-16,35.4,0.0505,1.11,2.87e-08,0.2,0.425,1.11e-08,14.5,1.88e-08
5.7e-10,1.2e-13,1.6e-16,1.71e-08,3.19e-17,0.636,3.17e-16,47400.0,0.0715,1.17,2.87e-08,0.2,0.65,1.11e-08,3.9,7.07e-09
5.64e-10,2.3e-10,3.47e-13,1.78e-08,6.95e-14,0.409,3.17e-16,24.5,0.0797,1.19,2.87e-08,0.2,0.425,1.11e-08,25.0,5e-08
6.57e-10,1.73e-10,1.22e-13,1.29e-08,2.45e-14,0.419,3.17e-16,38.0,0.0308,1.07,2.87e-08,0.2,0.425,1.11e-08,25.0,1.88e-08
7.37e-10,5.35e-14,3.35e-17,1.19e-08,6.69e-18,0.645,3.17e-16,138000.0,0.0228,1.05,2.87e-08,0.2,0.65,1.11e-08,14.5,7.07e-09
5.94e-10,6.75e-14,6.47e-17,1.51e-08,1.29e-17,0.64,3.17e-16,88000.0,0.0505,1.11,2.87e-08,0.2,0.65,1.11e-08,14.5,1.88e-08
5.4e-10,1.48e-12,6.34e-15,2.35e-08,1.27e-15,0.621,3.17e-16,3640.0,0.147,1.42,2.87e-08,0.2,0.65,1.11e-08,14.5,5e-08
5.64e-10,1.54e-13,2.32e-16,1.78e-08,4.65e-17,0.634,3.17e-16,36600.0,0.0797,1.19,2.87e-08,0.2,0.65,1.11e-08,25.0,5e-08
6.57e-10,4.95e-14,3.5e-17,1.29e-08,7e-18,0.644,3.17e-16,133000.0,0.0308,1.07,2.87e-08,0.2,0.65,1.11e-08,25.0,1.88e-08
9.05e-10,7.26e-14,4.17e-17,1.11e-08,8.34e-18,0.647,3.17e-16,125000.0,0.0173,1.04,2.87e-08,0.2,0.65,1.11e-08,25.0,7.07e-09
5.94e-10,2.71e-17,2.6e-20,1.51e-08,5.2e-21,0.865,3.17e-16,219000000.0,0.0505,1.11,2.87e-08,0.2,0.875,1.11e-08,14.5,1.88e-08
5.4e-10,3.21e-15,1.37e-17,2.35e-08,2.74e-18,0.846,3.17e-16,1680000.0,0.147,1.42,2.87e-08,0.2,0.875,1.11e-08,14.5,5e-08
5.64e-10,1.03e-16,1.56e-19,1.78e-08,3.11e-20,0.859,3.17e-16,54600000.0,0.0797,1.19,2.87e-08,0.2,0.875,1.11e-08,25.0,5e-08
6.57e-10,1.41e-17,1e-20,1.29e-08,2.0000000000000002e-21,0.869,3.17e-16,465000000.0,0.0308,1.07,2.87e-08,0.2,0.875,1.11e-08,25.0,1.88e-08
8.51e-09,9.55e-06,2.56e-13,1.1e-08,1.53e-13,0.415,3.17e-16,0.00297,0.0167,1.03,2.87e-08,0.6,0.425,1.11e-08,3.9,1e-09
6.05e-09,3.75e-06,1.88e-13,1.27e-08,1.13e-13,0.408,3.17e-16,0.00538,0.0285,1.06,2.87e-08,0.6,0.425,1.11e-08,3.9,2.66e-09
6.63e-09,5.12e-06,1.9e-13,1.19e-08,1.14e-13,0.411,3.17e-16,0.00432,0.0228,1.05,2.87e-08,0.6,0.425,1.11e-08,14.5,7.07e-09
5.91e-09,3.42e-06,1.93e-13,1.29e-08,1.16e-13,0.407,3.17e-16,0.00576,0.0308,1.07,2.87e-08,0.6,0.425,1.11e-08,25.0,1.88e-08
8.51e-09,2.8e-07,5.72e-17,1.1e-08,3.43e-17,0.64,3.17e-16,0.101,0.0167,1.03,2.87e-08,0.6,0.65,1.11e-08,3.9,1e-09
6.05e-09,1.41e-07,5.15e-17,1.27e-08,3.09e-17,0.633,3.17e-16,0.143,0.0285,1.06,2.87e-08,0.6,0.65,1.11e-08,3.9,2.66e-09
8.14e-09,2.58e-07,5.44e-17,1.11e-08,3.26e-17,0.64,3.17e-16,0.105,0.0173,1.04,2.87e-08,0.6,0.65,1.11e-08,25.0,7.07e-09
5.35e-09,1.21e-07,1.31e-16,1.51e-08,7.88e-17,0.62,3.17e-16,0.148,0.0505,1.11,2.87e-08,0.6,0.65,1.11e-08,14.5,1.88e-08
6.63e-09,1.71e-07,4.71e-17,1.19e-08,2.83e-17,0.636,3.17e-16,0.129,0.0228,1.05,2.87e-08,0.6,0.65,1.11e-08,14.5,7.07e-09
5.13e-09,1.3e-07,4.14e-16,1.71e-08,2.49e-16,0.607,3.17e-16,0.131,0.0715,1.17,2.87e-08,0.6,0.65,1.11e-08,3.9,7.07e-09
5.91e-09,1.35e-07,5.5e-17,1.29e-08,3.3e-17,0.632,3.17e-16,0.146,0.0308,1.07,2.87e-08,0.6,0.65,1.11e-08,25.0,1.88e-08
8.14e-09,8.68e-06,2.4e-13,1.11e-08,1.44e-13,0.415,3.17e-16,0.00313,0.0173,1.04,2.87e-08,0.6,0.425,1.11e-08,25.0,7.07e-09
4.86e-09,1.93e-07,3.18e-14,2.35e-08,1.91e-14,0.562,3.17e-16,0.0841,0.147,1.42,2.87e-08,0.6,0.65,1.11e-08,14.5,5e-08
5.07e-09,1.36e-07,6.59e-16,1.78e-08,3.95e-16,0.602,3.17e-16,0.124,0.0797,1.19,2.87e-08,0.6,0.65,1.11e-08,25.0,5e-08
1.01e-08,8.93e-11,1.53e-20,1.07e-08,9.18e-21,0.866,3.17e-16,376.0,0.015,1.03,2.87e-08,0.6,0.875,1.11e-08,14.5,2.66e-09
6.05e-09,4.44e-11,1.41e-20,1.27e-08,8.480000000000001e-21,0.858,3.17e-16,455.0,0.0285,1.06,2.87e-08,0.6,0.875,1.11e-08,3.9,2.66e-09
6.63e-09,4.79e-11,1.18e-20,1.19e-08,7.050000000000001e-21,0.861,3.17e-16,462.0,0.0228,1.05,2.87e-08,0.6,0.875,1.11e-08,14.5,7.07e-09
5.13e-09,1.02e-10,2.41e-19,1.71e-08,1.44e-19,0.832,3.17e-16,167.0,0.0715,1.17,2.87e-08,0.6,0.875,1.11e-08,3.9,7.07e-09
8.14e-09,6.48e-11,1.23e-20,1.11e-08,7.35e-21,0.865,3.17e-16,419.0,0.0173,1.04,2.87e-08,0.6,0.875,1.11e-08,25.0,7.07e-09
5.91e-09,4.44e-11,1.57e-20,1.29e-08,9.42e-21,0.857,3.17e-16,444.0,0.0308,1.07,2.87e-08,0.6,0.875,1.11e-08,25.0,1.88e-08
4.86e-09,8.76e-10,6.87e-17,2.35e-08,4.12e-17,0.787,3.17e-16,18.5,0.147,1.42,2.87e-08,0.6,0.875,1.11e-08,14.5,5e-08
5.35e-09,5.99e-11,5.28e-20,1.51e-08,3.17e-20,0.845,3.17e-16,298.0,0.0505,1.11,2.87e-08,0.6,0.875,1.11e-08,14.5,1.88e-08
5.13e-09,5.95e-14,1.49e-22,1.71e-08,8.919999999999999e-23,1.06,3.17e-16,287000.0,0.0715,1.17,2.87e-08,0.6,1.1,1.11e-08,3.9,7.07e-09
5.07e-09,1.29e-10,4.41e-19,1.78e-08,2.65e-19,0.827,3.17e-16,131.0,0.0797,1.19,2.87e-08,0.6,0.875,1.11e-08,25.0,5e-08
5.35e-09,2.41e-14,1.6e-104,1.51e-08,9.6e-105,1.07,3.17e-16,740000.0,0.0505,1.11,2.87e-08,0.6,1.1,1.11e-08,14.5,1.88e-08
5.07e-09,8.61e-14,2.75e-22,1.78e-08,1.65e-22,1.05,3.17e-16,196000.0,0.0797,1.19,2.87e-08,0.6,1.1,1.11e-08,25.0,5e-08
1.68e-08,7.38e-06,7.82e-17,1.27e-08,7.82e-17,0.621,3.17e-16,0.00455,0.0285,1.06,2.87e-08,1.0,0.65,1.11e-08,3.9,2.66e-09
1.64e-08,6.74e-06,8.6e-17,1.29e-08,8.6e-17,0.619,3.17e-16,0.00488,0.0308,1.07,2.87e-08,1.0,0.65,1.11e-08,25.0,1.88e-08
2.36e-08,7.32e-06,1.63e-20,1.1e-08,1.63e-20,0.858,3.17e-16,0.00646,0.0167,1.03,2.87e-08,1.0,0.875,1.11e-08,3.9,1e-09
3.91e-08,1.71e-05,2.7e-20,1.04e-08,2.7e-20,0.862,3.17e-16,0.00457,0.0133,1.03,2.87e-08,1.0,0.875,1.11e-08,25.0,2.66e-09
1.68e-08,3e-06,2.15e-20,1.27e-08,2.15e-20,0.846,3.17e-16,0.0112,0.0285,1.06,2.87e-08,1.0,0.875,1.11e-08,3.9,2.66e-09
2.8e-08,1.01e-05,1.91e-20,1.07e-08,1.91e-20,0.86,3.17e-16,0.00556,0.015,1.03,2.87e-08,1.0,0.875,1.11e-08,14.5,2.66e-09
2.26e-08,6.67e-06,1.59e-20,1.11e-08,1.59e-20,0.858,3.17e-16,0.00678,0.0173,1.04,2.87e-08,1.0,0.875,1.11e-08,25.0,7.07e-09
1.48e-08,1.8e-06,1.07e-19,1.51e-08,1.07e-19,0.825,3.17e-16,0.0165,0.0505,1.11,2.87e-08,1.0,0.875,1.11e-08,14.5,1.88e-08
1.84e-08,4.01e-06,1.65e-20,1.19e-08,1.65e-20,0.852,3.17e-16,0.00918,0.0228,1.05,2.87e-08,1.0,0.875,1.11e-08,14.5,7.07e-09
2.36e-08,6.02e-08,4.01e-58,1.1e-08,4.01e-58,1.08,3.17e-16,0.786,0.0167,1.03,2.87e-08,1.0,1.1,1.11e-08,3.9,1e-09
2.8e-08,7.75e-08,8.880000000000001e-160,1.07e-08,8.880000000000001e-160,1.09,3.17e-16,0.722,0.015,1.03,2.87e-08,1.0,1.1,1.11e-08,14.5,2.66e-09
